accuracy,batch,binding_gap_pp,chance,complete,context_binding_gap_pp,context_only_oracle_accuracy,contexts,d,data_protocol,elapsed_seconds,encoding,eval_every,eval_examples,eval_loss,exact_accuracy,family,head_dim,hops,id_count,key_only_oracle_accuracy,layers,load,lr,metric,min_length,optimizer,out,parameters,query_blind_oracle_accuracy,scheduler,seed,sequence_length,shared,shared_query_count,state_dim,steps,task,test_examples,test_sha256,trainable_parameters,updates,validation_sha256,values,weight_decay,width,wrong_context_accuracy
0.26300048828125,32,17.923990885416668,0.0625,True,,0.5325927734375,2,4,fresh independent per step; independent validation and final test,28.170392579049803,shuffled explicit-context triples,100,1024,1.9483416201546788,0.0029296875,gdn_current,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-gdn_current-d4-s456,47460,0.34002685546875,cosine to zero,456,64,0.0,0,16,500,context,4096,e3cd630659dc708bbcc5d7882a7bd20e8ed7fe5e465c4d8fafb288832d979936,40036,1,75d44f8c303a160d02cfdecee34581d2a6a57daf978c90b7ab9fa635ba91b4e7,16,0.1,64,
0.8616943359375,32,77.70589192708334,0.0625,True,,0.53216552734375,2,4,fresh independent per step; independent validation and final test,27.587176968925633,shuffled explicit-context triples,100,1024,0.5106035359203815,0.569091796875,gdn_current,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-gdn_current-d4-s789,47460,0.3394775390625,cosine to zero,789,64,0.0,0,16,500,context,4096,6c30d1056107095f6751a0be733c94c04fa80bc747744a4e76cbe7913ef2a3c8,40036,1,13f7a43479846d364178fdbff7c6f4b17a6610b2df73573a1b9b3043061e5687,16,0.1,64,
0.27374267578125,32,0.13427734375,0.0625,True,,0.5318603515625,2,1,fresh independent per step; independent validation and final test,23.22256043899688,shuffled explicit-context triples,100,1024,1.9460903089493513,0.000244140625,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d1-s123,63216,0.33673095703125,cosine to zero,123,64,0.0,0,16,500,context,4096,82c82e65b297ff0beecdd6d95b904bb2fa7d94660df71ac97c7e72088052fca5,63216,1,4cb013bd00934c5d5154f08f91f645c8cf54bb4c31662ca90bfa5bb095a7540d,16,0.1,64,
0.3511962890625,32,20.009358723958336,0.0625,True,,0.5325927734375,2,1,fresh independent per step; independent validation and final test,23.365911695058458,shuffled explicit-context triples,100,1024,1.8339138459414244,0.005126953125,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d1-s456,63216,0.34002685546875,cosine to zero,456,64,0.0,0,16,500,context,4096,e3cd630659dc708bbcc5d7882a7bd20e8ed7fe5e465c4d8fafb288832d979936,63216,1,75d44f8c303a160d02cfdecee34581d2a6a57daf978c90b7ab9fa635ba91b4e7,16,0.1,64,
0.89630126953125,32,81.45751953125,0.0625,True,,0.53216552734375,2,1,fresh independent per step; independent validation and final test,7.380792362964712,shuffled explicit-context triples,100,1024,0.33954440557863563,0.671142578125,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d1-s789,63216,0.3394775390625,cosine to zero,789,64,0.0,0,16,500,context,4096,6c30d1056107095f6751a0be733c94c04fa80bc747744a4e76cbe7913ef2a3c8,63216,1,13f7a43479846d364178fdbff7c6f4b17a6610b2df73573a1b9b3043061e5687,16,0.1,64,
0.77984619140625,32,64.53043619791667,0.0625,True,,0.5318603515625,2,2,fresh independent per step; independent validation and final test,35.99360013799742,shuffled explicit-context triples,100,1024,0.6081359004601836,0.365234375,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d2-s123,73648,0.33673095703125,cosine to zero,123,64,0.0,0,16,500,context,4096,82c82e65b297ff0beecdd6d95b904bb2fa7d94660df71ac97c7e72088052fca5,73648,1,4cb013bd00934c5d5154f08f91f645c8cf54bb4c31662ca90bfa5bb095a7540d,16,0.1,64,
0.119873046875,32,-0.03662109375,0.0625,True,,0.5325927734375,2,2,fresh independent per step; independent validation and final test,18.624470397946425,shuffled explicit-context triples,100,1024,2.6259164549410343,0.0,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d2-s456,73648,0.34002685546875,cosine to zero,456,64,0.0,0,16,500,context,4096,e3cd630659dc708bbcc5d7882a7bd20e8ed7fe5e465c4d8fafb288832d979936,73648,1,75d44f8c303a160d02cfdecee34581d2a6a57daf978c90b7ab9fa635ba91b4e7,16,0.1,64,
0.4964599609375,32,33.45743815104167,0.0625,True,,0.53216552734375,2,2,fresh independent per step; independent validation and final test,18.36529490794055,shuffled explicit-context triples,100,1024,1.5476359343156219,0.0302734375,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d2-s789,73648,0.3394775390625,cosine to zero,789,64,0.0,0,16,500,context,4096,6c30d1056107095f6751a0be733c94c04fa80bc747744a4e76cbe7913ef2a3c8,73648,1,13f7a43479846d364178fdbff7c6f4b17a6610b2df73573a1b9b3043061e5687,16,0.1,64,
0.39434814453125,32,23.53515625,0.0625,True,,0.5318603515625,2,3,fresh independent per step; independent validation and final test,20.032551684067585,shuffled explicit-context triples,100,1024,1.8221021573990583,0.00537109375,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d3-s123,104768,0.33673095703125,cosine to zero,123,64,0.0,0,16,500,context,4096,82c82e65b297ff0beecdd6d95b904bb2fa7d94660df71ac97c7e72088052fca5,98624,1,4cb013bd00934c5d5154f08f91f645c8cf54bb4c31662ca90bfa5bb095a7540d,16,0.1,64,
0.14617919921875,32,1.9429524739583344,0.0625,True,,0.5325927734375,2,3,fresh independent per step; independent validation and final test,19.84457370499149,shuffled explicit-context triples,100,1024,2.498650126159191,0.0,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d3-s456,104768,0.34002685546875,cosine to zero,456,64,0.0,0,16,500,context,4096,e3cd630659dc708bbcc5d7882a7bd20e8ed7fe5e465c4d8fafb288832d979936,98624,1,75d44f8c303a160d02cfdecee34581d2a6a57daf978c90b7ab9fa635ba91b4e7,16,0.1,64,
0.1480712890625,32,-0.18717447916666574,0.0625,True,,0.53216552734375,2,3,fresh independent per step; independent validation and final test,19.389975029975176,shuffled explicit-context triples,100,1024,2.5174009203910828,0.0,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d3-s789,104768,0.3394775390625,cosine to zero,789,64,0.0,0,16,500,context,4096,6c30d1056107095f6751a0be733c94c04fa80bc747744a4e76cbe7913ef2a3c8,98624,1,13f7a43479846d364178fdbff7c6f4b17a6610b2df73573a1b9b3043061e5687,16,0.1,64,
0.458984375,32,32.253011067708336,0.0625,True,,0.5318603515625,2,4,fresh independent per step; independent validation and final test,21.303152650012635,shuffled explicit-context triples,100,1024,1.6477233730256557,0.02685546875,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d4-s123,122352,0.33673095703125,cosine to zero,123,64,0.0,0,16,500,context,4096,82c82e65b297ff0beecdd6d95b904bb2fa7d94660df71ac97c7e72088052fca5,109040,1,4cb013bd00934c5d5154f08f91f645c8cf54bb4c31662ca90bfa5bb095a7540d,16,0.1,64,
0.58282470703125,32,43.71337890625,0.0625,True,,0.5325927734375,2,4,fresh independent per step; independent validation and final test,20.36954012606293,shuffled explicit-context triples,100,1024,1.2866759235039353,0.088623046875,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d4-s456,122352,0.34002685546875,cosine to zero,456,64,0.0,0,16,500,context,4096,e3cd630659dc708bbcc5d7882a7bd20e8ed7fe5e465c4d8fafb288832d979936,109040,1,75d44f8c303a160d02cfdecee34581d2a6a57daf978c90b7ab9fa635ba91b4e7,16,0.1,64,
0.06500244140625,32,0.21565755208333426,0.0625,True,,0.53216552734375,2,4,fresh independent per step; independent validation and final test,20.129768088110723,shuffled explicit-context triples,100,1024,2.774983525276184,0.0,mamba2,16,0,80,1.0,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share0-t64-mamba2-d4-s789,122352,0.3394775390625,cosine to zero,789,64,0.0,0,16,500,context,4096,6c30d1056107095f6751a0be733c94c04fa80bc747744a4e76cbe7913ef2a3c8,109040,1,13f7a43479846d364178fdbff7c6f4b17a6610b2df73573a1b9b3043061e5687,16,0.1,64,
0.91021728515625,32,81.878662109375,0.0625,True,81.21337890625,0.5318603515625,2,1,fresh independent per step; independent validation and final test,10.450970629986841,shuffled explicit-context triples,100,1024,0.2769010735210031,0.721435546875,gdn_current,16,0,80,0.52862548828125,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d1-s123,28328,0.33673095703125,cosine to zero,123,64,1.0,16384,16,500,context,4096,d6988d839d4fcf8d474a658dbc82033760d2b65a06e5f2299f1826431338b423,28328,1,5d4b5f573f2df0c9af517246d4b77c933751a3b824d23597a9e7063aa3d30860,16,0.1,64,0.09808349609375
0.8802490234375,32,79.241943359375,0.0625,True,78.302001953125,0.5325927734375,2,1,fresh independent per step; independent validation and final test,10.229534643003717,shuffled explicit-context triples,100,1024,0.375897346297279,0.6484375,gdn_current,16,0,80,0.5322265625,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d1-s456,28328,0.34002685546875,cosine to zero,456,64,1.0,16384,16,500,context,4096,f465e9a9a58ff3619ac9eee0641c7f9dd9ff16117958abf5e330e382c2f6e9b8,28328,1,d0ee317a8178b5d8b62e4ec4ee2b32f7d323aca2697416aca9f1078dbc4afb2b,16,0.1,64,0.09722900390625
0.905517578125,32,82.21435546875,0.0625,True,81.719970703125,0.53216552734375,2,1,fresh independent per step; independent validation and final test,10.343988776090555,shuffled explicit-context triples,100,1024,0.2993927071802318,0.697265625,gdn_current,16,0,80,0.53143310546875,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d1-s789,28328,0.3394775390625,cosine to zero,789,64,1.0,16384,16,500,context,4096,f789601aaecf46fc07a0a009bd44b5d832f1c48ee2b280915b2412a95b081b25,28328,1,f0fb9d76ddd2a3b9ea25c2f67deeaa2eb05e7c4f0dc37c7ac19d5c8e4744c3f5,16,0.1,64,0.08831787109375
0.34893798828125,32,20.707194010416668,0.0625,True,19.219970703125,0.5318603515625,2,2,fresh independent per step; independent validation and final test,25.332178279059008,shuffled explicit-context triples,100,1024,1.8156618159264326,0.01220703125,gdn_current,16,0,80,0.52862548828125,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d2-s123,35284,0.33673095703125,cosine to zero,123,64,1.0,16384,16,500,context,4096,d6988d839d4fcf8d474a658dbc82033760d2b65a06e5f2299f1826431338b423,31188,1,5d4b5f573f2df0c9af517246d4b77c933751a3b824d23597a9e7063aa3d30860,16,0.1,64,0.15673828125
0.30816650390625,32,5.5257161458333375,0.0625,True,0.2685546875,0.5325927734375,2,2,fresh independent per step; independent validation and final test,24.601611452992074,shuffled explicit-context triples,100,1024,1.899729460477829,0.001220703125,gdn_current,16,0,80,0.5322265625,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d2-s456,35284,0.34002685546875,cosine to zero,456,64,1.0,16384,16,500,context,4096,f465e9a9a58ff3619ac9eee0641c7f9dd9ff16117958abf5e330e382c2f6e9b8,31188,1,d0ee317a8178b5d8b62e4ec4ee2b32f7d323aca2697416aca9f1078dbc4afb2b,16,0.1,64,0.30548095703125
0.063720703125,32,0.09562174479166713,0.0625,True,0.103759765625,0.53216552734375,2,2,fresh independent per step; independent validation and final test,25.140540613094345,shuffled explicit-context triples,100,1024,2.776806717738509,0.0,gdn_current,16,0,80,0.53143310546875,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d2-s789,35284,0.3394775390625,cosine to zero,789,64,1.0,16384,16,500,context,4096,f789601aaecf46fc07a0a009bd44b5d832f1c48ee2b280915b2412a95b081b25,31188,1,f0fb9d76ddd2a3b9ea25c2f67deeaa2eb05e7c4f0dc37c7ac19d5c8e4744c3f5,16,0.1,64,0.06268310546875
0.0809326171875,32,-0.048828125,0.0625,True,0.1708984375,0.5318603515625,2,3,fresh independent per step; independent validation and final test,27.827284455066547,shuffled explicit-context triples,100,1024,2.6426976583898067,0.0,gdn_current,16,0,80,0.52862548828125,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d3-s123,43064,0.33673095703125,cosine to zero,123,64,1.0,16384,16,500,context,4096,d6988d839d4fcf8d474a658dbc82033760d2b65a06e5f2299f1826431338b423,37432,1,5d4b5f573f2df0c9af517246d4b77c933751a3b824d23597a9e7063aa3d30860,16,0.1,64,0.0792236328125
0.17047119140625,32,0.06917317708333148,0.0625,True,0.03662109375,0.5325927734375,2,3,fresh independent per step; independent validation and final test,26.535083220922388,shuffled explicit-context triples,100,1024,2.3308692667633295,0.0,gdn_current,16,0,80,0.5322265625,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d3-s456,43064,0.34002685546875,cosine to zero,456,64,1.0,16384,16,500,context,4096,f465e9a9a58ff3619ac9eee0641c7f9dd9ff16117958abf5e330e382c2f6e9b8,37432,1,d0ee317a8178b5d8b62e4ec4ee2b32f7d323aca2697416aca9f1078dbc4afb2b,16,0.1,64,0.17010498046875
0.80108642578125,32,67.35432942708333,0.0625,True,66.790771484375,0.53216552734375,2,3,fresh independent per step; independent validation and final test,26.8104463389609,shuffled explicit-context triples,100,1024,0.592387167038396,0.51318359375,gdn_current,16,0,80,0.53143310546875,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d3-s789,43064,0.3394775390625,cosine to zero,789,64,1.0,16384,16,500,context,4096,f789601aaecf46fc07a0a009bd44b5d832f1c48ee2b280915b2412a95b081b25,37432,1,f0fb9d76ddd2a3b9ea25c2f67deeaa2eb05e7c4f0dc37c7ac19d5c8e4744c3f5,16,0.1,64,0.1331787109375
0.236328125,32,5.594889322916666,0.0625,True,8.233642578125,0.5318603515625,2,4,fresh independent per step; independent validation and final test,28.6278126029938,shuffled explicit-context triples,100,1024,2.203113976866007,0.00048828125,gdn_current,16,0,80,0.52862548828125,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d4-s123,47460,0.33673095703125,cosine to zero,123,64,1.0,16384,16,500,context,4096,d6988d839d4fcf8d474a658dbc82033760d2b65a06e5f2299f1826431338b423,40036,1,5d4b5f573f2df0c9af517246d4b77c933751a3b824d23597a9e7063aa3d30860,16,0.1,64,0.15399169921875
0.21234130859375,32,0.13224283854166852,0.0625,True,0.250244140625,0.5325927734375,2,4,fresh independent per step; independent validation and final test,28.287310751969926,shuffled explicit-context triples,100,1024,2.2481497824192047,0.0,gdn_current,16,0,80,0.5322265625,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d4-s456,47460,0.34002685546875,cosine to zero,456,64,1.0,16384,16,500,context,4096,f465e9a9a58ff3619ac9eee0641c7f9dd9ff16117958abf5e330e382c2f6e9b8,40036,1,d0ee317a8178b5d8b62e4ec4ee2b32f7d323aca2697416aca9f1078dbc4afb2b,16,0.1,64,0.2098388671875
0.31488037109375,32,11.808268229166668,0.0625,True,17.431640625,0.53216552734375,2,4,fresh independent per step; independent validation and final test,28.356088630040176,shuffled explicit-context triples,100,1024,1.826627368107438,0.001953125,gdn_current,16,0,80,0.53143310546875,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d4-s789,47460,0.3394775390625,cosine to zero,789,64,1.0,16384,16,500,context,4096,f789601aaecf46fc07a0a009bd44b5d832f1c48ee2b280915b2412a95b081b25,40036,1,f0fb9d76ddd2a3b9ea25c2f67deeaa2eb05e7c4f0dc37c7ac19d5c8e4744c3f5,16,0.1,64,0.14056396484375
0.26458740234375,32,-0.07527669270833703,0.0625,True,-0.1220703125,0.5318603515625,2,1,fresh independent per step; independent validation and final test,7.569539723015623,shuffled explicit-context triples,100,1024,2.271873351186514,0.000244140625,mamba2,16,0,80,0.52862548828125,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-mamba2-d1-s123,63216,0.33673095703125,cosine to zero,123,64,1.0,16384,16,500,context,4096,d6988d839d4fcf8d474a658dbc82033760d2b65a06e5f2299f1826431338b423,63216,1,5d4b5f573f2df0c9af517246d4b77c933751a3b824d23597a9e7063aa3d30860,16,0.1,64,0.26580810546875
0.142333984375,32,-0.026448567708331483,0.0625,True,-0.006103515625,0.5325927734375,2,1,fresh independent per step; independent validation and final test,7.391593856038526,shuffled explicit-context triples,100,1024,2.5909692142158747,0.0,mamba2,16,0,80,0.5322265625,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-mamba2-d1-s456,63216,0.34002685546875,cosine to zero,456,64,1.0,16384,16,500,context,4096,f465e9a9a58ff3619ac9eee0641c7f9dd9ff16117958abf5e330e382c2f6e9b8,63216,1,d0ee317a8178b5d8b62e4ec4ee2b32f7d323aca2697416aca9f1078dbc4afb2b,16,0.1,64,0.14239501953125
0.76519775390625,32,61.983235677083336,0.0625,True,61.090087890625,0.53216552734375,2,1,fresh independent per step; independent validation and final test,7.460761348018423,shuffled explicit-context triples,100,1024,0.5964549258351326,0.464111328125,mamba2,16,0,80,0.53143310546875,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-mamba2-d1-s789,63216,0.3394775390625,cosine to zero,789,64,1.0,16384,16,500,context,4096,f789601aaecf46fc07a0a009bd44b5d832f1c48ee2b280915b2412a95b081b25,63216,1,f0fb9d76ddd2a3b9ea25c2f67deeaa2eb05e7c4f0dc37c7ac19d5c8e4744c3f5,16,0.1,64,0.154296875
