T,d,nb,r,d_qk,d_v,chunk,dtype,device,triton,build_ms,build_total_ms,stage_ms,kind,q,B,N0,n,T_R,I_prof,I_tok,deg,incidence_exact,pool_gain,featurise_ms,prefill_ms,prefill_ms_p25,prefill_ms_p75,prefill_ms_min,prefill_ms_n,prefill_peak_MB,phase_lr_pool_ms,phase_lr_incidence_ms,phase_lr_query_ms,phase_scan_ms,phase_normalise_ms,phase_lr_total_ms,prefill_torch_ms,prefill_torch_peak_MB,torchphase_lr_pool_ms,torchphase_lr_incidence_ms,torchphase_lr_query_ms,torchphase_scan_ms,torchphase_normalise_ms,prefill_direct_ms,phase_direct_incidence_ms,prefill_subtractive_ms,retained_fraction,retained_predicted,relerr_additive_fp32,relerr_subtractive_fp32,relerr_additive_bf16,relerr_subtractive_bf16,decode_us_per_token,cache_words,kv_cache_words,cache_ratio,sdpa_ms,sdpa_ms_p25,sdpa_ms_p75,sdpa_ms_min,sdpa_ms_n,dense_masked_ms,build_prime_ms,build_directions_ms,build_incidence_ms,build_reorder_ms
16384,2,8,64,64,64,128,bf16,cuda,True,0.31691789627075195,0.2925992012023926,0.2993941307067871,geometric,97,97,97,8192,8192,97,8192,1,True,84.45360824742268,0.35468798875808716,2.705375909805298,2.370384097099304,2.725295901298523,2.0367679595947266,15,137.87890625,0.23916800320148468,0.2295359969139099,0.6041600108146667,0.8462079763412476,0.16604800522327423,1.0728640109300613,2.21942400932312,266.91015625,0.49532800912857056,0.11299200356006622,0.3925119936466217,1.1535040140151978,0.12534399330615997,1.7937599420547485,0.6105599999427795,1.4489599466323853,0.010309361125256544,0.010309278350515464,9.08952559116521e-08,1.3455891523347334e-05,0.0012397145503704413,0.19478424345018544,213.44499289989471,3261440,16777216,0.19439697265625,2.2422080039978027,2.0763039588928223,2.273360013961792,1.9154239892959595,15,,0.008024275302886963,0.056706368923187256,0.027939677238464355,0.18869340419769287
32768,2,8,64,64,64,128,bf16,cuda,True,0.3299042582511902,0.3108307719230652,0.4213377833366394,geometric,131,131,131,16384,16384,131,16384,1,True,125.06870229007633,0.6817920207977295,2.7780799865722656,2.5566400289535522,2.958224058151245,2.382591962814331,15,259.76171875,0.25407999753952026,0.1902720034122467,0.5393919944763184,1.1134719848632812,0.2269439995288849,0.9837439954280853,4.030111789703369,517.79296875,0.7821440100669861,0.14003199338912964,0.45369601249694824,2.2226240634918213,0.23257599771022797,3.1312639713287354,0.996288001537323,2.3298559188842773,,,,,,,182.53999948501587,4392960,33554432,0.13092041015625,12.443519592285156,12.223631858825684,12.911136150360107,9.342080116271973,15,,0.007383525371551514,0.06101280450820923,0.028364360332489014,0.2029910683631897
65536,2,8,64,64,64,128,bf16,cuda,True,0.3364980220794678,0.31732767820358276,0.5683153867721558,geometric,191,191,191,32768,32768,191,32768,1,True,171.56020942408378,1.351904034614563,4.520351886749268,4.330096006393433,4.755231857299805,4.2651519775390625,15,501.49609375,0.2879999876022339,0.06659200042486191,1.2600959539413452,2.4561920166015625,0.49532800912857056,1.614687941968441,7.834527969360352,1017.52734375,1.0712319612503052,0.2208320051431656,1.1289600133895874,4.664927959442139,0.46723198890686035,5.96665620803833,1.3535679578781128,5.097248077392578,,,,,,,174.25550520420074,6389760,67108864,0.09521484375,70.85903930664062,69.36048126220703,71.91491317749023,68.92134094238281,15,,0.00813603401184082,0.06120651960372925,0.03176182508468628,0.2052783966064453
131072,2,8,64,64,64,128,bf16,cuda,True,0.3471300005912781,0.33143162727355957,0.7368475198745728,geometric,257,257,257,65536,65536,257,65536,1,True,255.00389105058366,2.5102720260620117,8.925951957702637,8.924224376678467,9.096735954284668,8.135359764099121,15,971.25390625,0.37942400574684143,0.08636800199747086,1.8483840227127075,4.783743858337402,0.9616320133209229,2.31417603045702,14.873184204101562,2004.03125,1.799456000328064,0.2809920012950897,1.7207039594650269,9.1245756149292,0.911296010017395,11.115872383117676,2.6002559661865234,9.329471588134766,,,,,,,144.1964954137802,8586240,134217728,0.06397247314453125,311.7142333984375,306.6997375488281,316.04124450683594,304.0779724121094,15,,0.007897615432739258,0.06583333015441895,0.02940744161605835,0.218220055103302
262144,2,8,64,64,64,128,bf16,cuda,True,0.4142075777053833,0.39474666118621826,1.1508911848068237,geometric,367,367,367,131072,131072,367,131072,1,True,357.1444141689373,6.369152069091797,20.555999755859375,20.382991790771484,20.67723274230957,19.746912002563477,15,1905.18359375,0.719327986240387,0.13596799969673157,4.207200050354004,10.523520469665527,2.0969278812408447,5.062496036291122,33.035457611083984,3969.21484375,4.164608001708984,0.42364799976348877,3.9935359954833984,20.36751937866211,1.9567999839782715,24.417984008789062,5.734176158905029,20.384960174560547,,,,,,,127.20049917697906,12247040,268435456,0.045623779296875,1179.677978515625,1172.2244262695312,1249.7807006835938,1168.222900390625,15,,0.007867813110351562,0.06768107414245605,0.03816187381744385,0.2696216106414795
524288,2,8,64,64,64,128,bf16,cuda,True,0.42826682329177856,0.409737229347229,2.1602660417556763,geometric,521,521,521,262144,262144,521,262144,1,True,503.15547024952014,11.259519577026367,37.69081497192383,36.7413272857666,38.28779220581055,35.607295989990234,15,3756.28515625,1.279263973236084,0.18934400379657745,8.238495826721191,21.17363166809082,3.9131200313568115,9.707103803753853,60.867488861083984,7884.31640625,8.68899154663086,0.5645120143890381,7.208831787109375,36.97593688964844,3.655168056488037,51.757022857666016,13.134943962097168,41.054527282714844,,,,,,,127.37700343132019,17372160,536870912,0.03235816955566406,4978.75048828125,4801.157470703125,4986.84716796875,4788.15283203125,15,,0.007584691047668457,0.06312131881713867,0.046566128730773926,0.2826675772666931
4096,3,8,64,64,64,128,bf16,cuda,True,1.017056405544281,0.9950324892997742,0.775560736656189,geometric,13,182,169,2048,2048,2366,28672,13,True,12.118343195266272,0.18985599279403687,2.4859840869903564,2.1744800806045532,2.68777596950531,1.9503040313720703,15,72.998046875,0.230880007147789,0.4700799882411957,0.3442560136318207,0.7087680101394653,0.1669439971446991,1.0452160090208054,2.0689280033111572,368.037109375,0.34544000029563904,1.0930559635162354,0.1669120043516159,0.38284799456596375,0.040832001715898514,1.4950400590896606,0.997983992099762,0.959231972694397,0.0769248335293529,0.07692307692307693,5.106131749605775e-08,9.95575094752374e-07,0.0012362817033642378,0.025488225213980538,204.76900041103363,6090240,4194304,1.4520263671875,0.2738560140132904,0.26503999531269073,0.27644799649715424,0.2547839879989624,15,2.1915199756622314,0.0050067901611328125,0.06105005741119385,0.6030574440956116,0.31498074531555176
8192,3,8,64,64,64,128,bf16,cuda,True,0.5639642477035522,0.5470588803291321,0.7201656699180603,geometric,17,306,289,4096,4096,5202,73728,17,True,14.173010380622838,0.20287999510765076,2.3402559757232666,2.140112042427063,2.6636160612106323,2.0894720554351807,15,132.162109375,0.23267200589179993,1.1795519590377808,0.26499199867248535,0.3057279884815216,0.07548800110816956,1.677215963602066,3.6643519401550293,774.794921875,0.3853760063648224,2.230207920074463,0.26684799790382385,0.659168004989624,0.07513599842786789,2.9053120613098145,2.100800037384033,1.930783987045288,0.05882212788633856,0.058823529411764705,5.824256412754164e-08,1.3352046305952238e-06,0.0015619596037835205,0.03315986054883687,126.0405033826828,10216960,8388608,1.21795654296875,0.620352029800415,0.6131200194358826,0.6406079828739166,0.6098560094833374,15,,0.005111098289489746,0.06645917892456055,0.23791193962097168,0.22718310356140137
16384,3,8,64,64,64,128,bf16,cuda,True,1.0801851749420166,1.0609030723571777,1.412130892276764,geometric,23,552,529,8192,8192,12696,196608,23,True,15.485822306238186,0.30508801341056824,3.225951910018921,3.156048059463501,3.2573599815368652,3.0399999618530273,15,250.486328125,0.22329600155353546,1.8145920038223267,0.5242559909820557,0.5340800285339355,0.12588800489902496,2.562143996357918,8.068575859069824,1188.46728515625,0.657696008682251,5.5003838539123535,0.5571200251579285,1.2012799978256226,0.1329600065946579,6.270336151123047,4.852896213531494,3.625760078430176,0.04347836206793466,0.043478260869565216,5.3991912674074176e-08,1.8490213611482493e-06,0.0012991776089975678,0.045662941535034536,126.79450213909149,18403840,16777216,1.096954345703125,2.6170880794525146,2.577359914779663,3.3610559701919556,2.221343994140625,15,,0.005967915058135986,0.09638816118240356,0.658966600894928,0.2890154719352722
32768,3,8,64,64,64,128,bf16,cuda,True,1.705750823020935,1.6846433281898499,3.208257257938385,geometric,29,870,841,16384,16384,25230,491520,29,True,19.48156956004756,0.6911680102348328,5.931392192840576,5.84824013710022,5.972815990447998,5.8014397621154785,15,444.716796875,0.26159998774528503,2.587455987930298,1.5117440223693848,1.0559680461883545,0.22809599339962006,4.360799998044968,17.091999053955078,1321.76904296875,1.1701760292053223,12.038240432739258,1.8515839576721191,2.4777920246124268,0.2513599991798401,15.492671966552734,11.90828800201416,7.081888198852539,,,,,,,139.506995677948,28986880,33554432,0.8638763427734375,10.190208435058594,9.981391906738281,11.20305585861206,9.808159828186035,15,,0.0066533684730529785,0.1180991530418396,1.2024417519569397,0.34490227699279785
65536,3,8,64,64,64,128,bf16,cuda,True,3.0439570546150208,3.017537295818329,9.442254900932312,geometric,37,1406,1369,32768,32768,52022,1245184,37,True,23.93571950328707,1.0929919481277466,19.843904495239258,19.491904258728027,21.607088088989258,18.165952682495117,15,805.294921875,0.5320960283279419,10.955488204956055,3.7526400089263916,3.044800043106079,0.6097279787063599,15.240224242210388,48.57059097290039,1423.3251953125,2.605087995529175,28.646240234375,3.3517439365386963,5.738080024719238,0.5632960200309753,44.941505432128906,35.47382354736328,14.07372760772705,,,,,,,126.522496342659,46824960,67108864,0.6977462768554688,75.13568115234375,73.6865119934082,75.23654556274414,71.49017333984375,15,,0.0070035457611083984,0.1664981245994568,2.299010753631592,0.5292966961860657
131072,3,8,64,64,64,128,bf16,cuda,True,4.16921079158783,4.144921898841858,23.318178951740265,geometric,41,1722,1681,65536,65536,70602,2752512,41,True,38.98631766805473,2.2495360374450684,20.128223419189453,19.525824546813965,20.549296379089355,19.321632385253906,15,1338.021484375,0.5515199899673462,9.09171199798584,3.3946878910064697,4.449183940887451,0.9089279770851135,13.037919878959656,54.826271057128906,2370.052734375,3.8263039588928223,36.64723205566406,3.7780160903930664,9.86787223815918,0.9294080138206482,96.18745422363281,78.2674560546875,20.629663467407227,,,,,,,126.79000198841095,57341440,134217728,0.4272270202636719,289.7358703613281,276.0437469482422,295.2118835449219,263.49072265625,15,,0.006243586540222168,0.17404556274414062,3.3760815858840942,0.573180615901947
262144,3,8,64,64,64,128,bf16,cuda,True,8.06986540555954,8.0394446849823,60.76180934906006,geometric,53,2862,2809,131072,131072,151686,7077888,53,True,46.661445354218586,6.116543769836426,40.31296157836914,40.178287506103516,40.68959999084473,39.37356948852539,15,2531.951171875,0.8765439987182617,19.651424407958984,6.522784233093262,8.83670425415039,1.832543969154358,27.050752639770508,155.77513122558594,4595.982421875,9.01193618774414,113.09862518310547,9.159071922302246,24.506591796875,2.4532480239868164,235.4521026611328,170.08087158203125,41.442142486572266,,,,,,,133.8135004043579,95280640,268435456,0.3549480438232422,1190.206787109375,1188.3802490234375,1192.532470703125,1179.443115234375,15,,0.006802380084991455,0.24681538343429565,6.765708327293396,1.0012239217758179
524288,3,8,64,64,64,128,bf16,cuda,True,15.790320932865143,15.741124749183655,162.0989888906479,geometric,67,4556,4489,262144,262144,305252,17825792,67,True,58.3969703720205,10.78105640411377,80.17529296875,79.56042861938477,80.62675476074219,74.22777557373047,15,4772.291015625,1.5633280277252197,38.795806884765625,10.868831634521484,17.088159561157227,3.527872085571289,51.22796654701233,387.8042907714844,8900.322265625,16.04764747619629,305.7671813964844,15.278623580932617,46.40595245361328,4.873151779174805,626.429931640625,572.450927734375,84.15270233154297,,,,,,,126.413494348526,151656960,536870912,0.2824831008911133,5028.6708984375,4920.775634765625,5114.8681640625,4654.54248046875,15,,0.007547438144683838,0.36312639713287354,13.647668063640594,1.6997680068016052
4096,4,8,64,64,64,128,bf16,cuda,True,1.3033896684646606,1.272827386856079,1.2745484709739685,geometric,7,399,343,2048,2048,19551,116736,49,True,5.970845481049563,0.18694399297237396,4.486144065856934,4.434448003768921,4.603519916534424,4.394239902496338,15,122.63671875,0.18598400056362152,3.697216033935547,0.24063999950885773,0.24182400107383728,0.05344000086188316,4.123840034008026,9.574463844299316,1158.00048828125,0.511680006980896,8.32646369934082,0.19225600361824036,0.3984319865703583,0.043136000633239746,3.7330880165100098,3.1364800930023193,3.2938239574432373,0.14285967842440397,0.14285714285714285,5.429388882329657e-08,5.237467033757753e-07,0.001301594671720326,0.013447893745539853,130.31500577926636,13312000,4194304,3.173828125,0.2433280050754547,0.24081600457429886,0.24584000557661057,0.23801599442958832,15,1.7980480194091797,0.005014240741729736,0.07919967174530029,0.8115619421005249,0.3646090626716614
8192,4,8,64,64,64,128,bf16,cuda,True,8.626490831375122,8.586473762989044,5.833297967910767,geometric,11,1463,1331,4096,4096,177023,544768,121,True,3.0773854244928627,0.18329599499702454,19.937503814697266,19.297136306762695,20.14465618133545,19.167295455932617,15,515.9736328125,0.26051199436187744,18.638784408569336,0.6794559955596924,0.2887040078639984,0.07068800181150436,19.578752398490906,104.1319351196289,1469.15771484375,1.0471999645233154,103.0035171508789,0.8580800294876099,0.8668479919433594,0.09747199714183807,23.16681671142578,21.412864685058594,20.683935165405273,0.09090882138541265,0.09090909090909091,6.37131493826073e-08,1.0080330256241502e-06,0.0014072054388180788,0.021445396923490137,125.25999546051025,48721920,8388608,5.80810546875,0.7067840099334717,0.6939359903335571,0.7211839854717255,0.6807360053062439,15,,0.006355345249176025,0.1811385154724121,7.3909759521484375,0.9912550449371338
16384,4,8,64,64,64,128,bf16,cuda,True,8.471600711345673,8.444227278232574,8.311554789543152,geometric,11,1463,1331,8192,8192,177023,1089536,121,True,6.154770848985725,0.3115200102329254,20.03209686279297,19.793200492858887,20.37067222595215,19.52182388305664,15,486.044921875,0.27423998713493347,18.590591430664062,0.7375360131263733,0.5470399856567383,0.12825599312782288,19.60236743092537,140.6255645751953,1469.15771484375,1.1866240501403809,100.55702209472656,0.9468160271644592,1.5417280197143555,0.16582399606704712,36.80393600463867,34.503902435302734,21.40108871459961,0.09091064135087572,0.09090909090909091,5.7245751837094027e-08,8.978545716893803e-07,0.0014082252025649277,0.021369436939585228,125.95100700855255,48721920,16777216,2.904052734375,2.748159885406494,2.7186880111694336,3.8154399394989014,2.6164159774780273,15,,0.006288290023803711,0.18113106489181519,7.282942533493042,0.9570121765136719
32768,4,8,64,64,64,128,bf16,cuda,True,19.798263907432556,19.75172758102417,31.613968312740326,geometric,13,2379,2197,16384,16384,402051,2998272,169,True,7.457441966317706,0.5536640286445618,42.51910400390625,41.80784034729004,45.30603218078613,40.572574615478516,15,890.11572265625,0.40832000970840454,44.18489456176758,1.6405119895935059,1.1543359756469727,0.2415360063314438,46.23372656106949,292.2963562011719,1789.078125,2.485408067703247,284.5691833496094,2.2935359477996826,3.3946878910064697,0.33769598603248596,105.0093765258789,98.08393859863281,54.507423400878906,,,,,,,131.31949305534363,79206400,33554432,2.36053466796875,23.1397762298584,22.4965763092041,23.888912200927734,22.19264030456543,15,,0.019393861293792725,0.210687518119812,17.402082681655884,2.0941123366355896
65536,4,8,64,64,64,128,bf16,cuda,True,83.35069566965103,83.2788348197937,109.24088209867477,geometric,17,5219,4913,32768,32768,1508291,10059776,289,True,6.669651943822512,1.1781439781188965,171.45074462890625,171.166015625,173.24726104736328,170.66554260253906,15,1739.2890625,0.7951359748840332,164.49417114257812,2.3894400596618652,2.2236480712890625,0.45715200901031494,167.67874717712402,1883.14306640625,2611.42578125,7.202112197875977,1865.5047607421875,3.806112051010132,7.568640232086182,0.7066239714622498,387.2724914550781,349.8719177246094,193.62728881835938,,,,,,,126.22599303722382,173721600,67108864,2.588653564453125,85.54950714111328,84.96371459960938,86.09003067016602,79.11500549316406,15,,0.00762939453125,0.48119574785232544,71.57301157712936,11.153191328048706
131072,4,8,64,64,64,128,bf16,cuda,True,92.72272139787674,92.65128523111343,3.952912986278534,geometric,17,5219,4913,65536,65536,1508291,20119552,289,True,13.339303887645023,2.4007039070129395,175.16879272460938,173.2718276977539,176.84534454345703,172.9602813720703,15,2192.2890625,0.7847679853439331,166.70924377441406,3.8781120777130127,4.322751998901367,0.888480007648468,171.372123837471,1821.47265625,3224.3203125,8.277952194213867,1944.15966796875,6.390719890594482,15.271360397338867,1.3450560569763184,,,226.74322509765625,,,,,,,128.41150164604187,173721600,134217728,1.2943267822265625,300.5820617675781,299.65150451660156,309.48121643066406,296.0542907714844,15,,0.006191432476043701,0.3985762596130371,77.68785208463669,14.49110358953476
262144,4,8,64,64,64,128,bf16,cuda,True,462.02825754880905,460.8997106552124,27.775384485721588,geometric,23,12719,12167,131072,131072,6728351,72482816,529,True,10.772745952165694,5.184607982635498,744.7216186523438,743.9398498535156,745.8291625976562,736.2927856445312,15,4972.02197265625,1.7807999849319458,719.9497680664062,7.767104148864746,8.575679779052734,1.7530239820480347,729.4976722002029,,,,,,,,,,729.4469604492188,,,,,,,126.04349851608276,423321600,268435456,1.576995849609375,1121.3148193359375,1118.7272338867188,1123.3592529296875,1109.9364013671875,15,,0.007621943950653076,0.8996501564979553,397.5423648953438,62.376104295253754
524288,4,8,64,64,64,128,bf16,cuda,True,458.8015675544739,457.57144689559937,27.652040123939514,geometric,23,12719,12167,262144,262144,6728351,144965632,529,True,21.54549190433139,9.485440254211426,754.6146850585938,752.7910461425781,756.1259155273438,718.4195556640625,15,6783.35546875,2.8543999195098877,706.6033935546875,22.170656204223633,16.59529685974121,3.427680015563965,731.628449678421,,,,,,,,,,758.6058959960938,,,,,,,126.21299922466278,423321600,536870912,0.7884979248046875,5081.44482421875,4810.623291015625,5095.41943359375,4751.849609375,15,,0.0069141387939453125,0.8955821394920349,395.68784087896347,60.898780822753906
