accuracy,batch,binding_gap_pp,chance,complete,context_binding_gap_pp,context_only_oracle_accuracy,contexts,d,data_protocol,elapsed_seconds,encoding,eval_every,eval_examples,eval_loss,exact_accuracy,family,head_dim,hops,id_count,key_only_oracle_accuracy,layers,load,lr,metric,min_length,optimizer,out,parameters,query_blind_oracle_accuracy,scheduler,seed,sequence_length,shared,shared_query_count,state_dim,steps,task,test_examples,test_sha256,trainable_parameters,updates,validation_sha256,values,weight_decay,width,wrong_context_accuracy
0.0809326171875,32,-0.048828125,0.0625,True,0.1708984375,0.5318603515625,2,3,fresh independent per step; independent validation and final test,27.827284455066547,shuffled explicit-context triples,100,1024,2.6426976583898067,0.0,gdn_current,16,0,80,0.52862548828125,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d3-s123,43064,0.33673095703125,cosine to zero,123,64,1.0,16384,16,500,context,4096,d6988d839d4fcf8d474a658dbc82033760d2b65a06e5f2299f1826431338b423,37432,1,5d4b5f573f2df0c9af517246d4b77c933751a3b824d23597a9e7063aa3d30860,16,0.1,64,0.0792236328125
0.236328125,32,5.594889322916666,0.0625,True,8.233642578125,0.5318603515625,2,4,fresh independent per step; independent validation and final test,28.6278126029938,shuffled explicit-context triples,100,1024,2.203113976866007,0.00048828125,gdn_current,16,0,80,0.52862548828125,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-gdn_current-d4-s123,47460,0.33673095703125,cosine to zero,123,64,1.0,16384,16,500,context,4096,d6988d839d4fcf8d474a658dbc82033760d2b65a06e5f2299f1826431338b423,40036,1,5d4b5f573f2df0c9af517246d4b77c933751a3b824d23597a9e7063aa3d30860,16,0.1,64,0.15399169921875
0.26458740234375,32,-0.07527669270833703,0.0625,True,-0.1220703125,0.5318603515625,2,1,fresh independent per step; independent validation and final test,7.569539723015623,shuffled explicit-context triples,100,1024,2.271873351186514,0.000244140625,mamba2,16,0,80,0.52862548828125,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-mamba2-d1-s123,63216,0.33673095703125,cosine to zero,123,64,1.0,16384,16,500,context,4096,d6988d839d4fcf8d474a658dbc82033760d2b65a06e5f2299f1826431338b423,63216,1,5d4b5f573f2df0c9af517246d4b77c933751a3b824d23597a9e7063aa3d30860,16,0.1,64,0.26580810546875
0.232666015625,32,-0.008138020833331483,0.0625,True,-0.189208984375,0.5318603515625,2,2,fresh independent per step; independent validation and final test,18.827618170063943,shuffled explicit-context triples,100,1024,2.3933455776423216,0.0,mamba2,16,0,80,0.52862548828125,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-mamba2-d2-s123,73648,0.33673095703125,cosine to zero,123,64,1.0,16384,16,500,context,4096,d6988d839d4fcf8d474a658dbc82033760d2b65a06e5f2299f1826431338b423,73648,1,5d4b5f573f2df0c9af517246d4b77c933751a3b824d23597a9e7063aa3d30860,16,0.1,64,0.23455810546875
0.6719970703125,32,50.602213541666664,0.0625,True,47.564697265625,0.5318603515625,2,3,fresh independent per step; independent validation and final test,20.063725195010193,shuffled explicit-context triples,100,1024,0.9102269667200744,0.32763671875,mamba2,16,0,80,0.52862548828125,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-mamba2-d3-s123,104768,0.33673095703125,cosine to zero,123,64,1.0,16384,16,500,context,4096,d6988d839d4fcf8d474a658dbc82033760d2b65a06e5f2299f1826431338b423,98624,1,5d4b5f573f2df0c9af517246d4b77c933751a3b824d23597a9e7063aa3d30860,16,0.1,64,0.19635009765625
0.26678466796875,32,0.832112630208337,0.0625,True,0.0,0.5318603515625,2,4,fresh independent per step; independent validation and final test,21.000731676002033,shuffled explicit-context triples,100,1024,2.148106684908271,0.0,mamba2,16,0,80,0.52862548828125,2,4,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r4-c2-share1-t64-mamba2-d4-s123,122352,0.33673095703125,cosine to zero,123,64,1.0,16384,16,500,context,4096,d6988d839d4fcf8d474a658dbc82033760d2b65a06e5f2299f1826431338b423,109040,1,5d4b5f573f2df0c9af517246d4b77c933751a3b824d23597a9e7063aa3d30860,16,0.1,64,0.26678466796875
0.157470703125,32,0.3792898995535754,0.0625,True,,0.33343505859375,2,1,fresh independent per step; independent validation and final test,11.24612506700214,shuffled explicit-context triples,100,1024,2.5492023397237062,0.0,gdn_current,16,0,80,1.0,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share0-t64-gdn_current-d1-s123,28328,0.252685546875,cosine to zero,123,64,0.0,0,16,500,context,4096,fdddd618070991ffc30f3dc899ba02122539b887237e2f0fe6b7618ae8e607b7,28328,1,5aa081dfa664bf3f292a3124261fc0c8127a54967e0291ffc528fded23c2e714,16,0.1,64,
0.146728515625,32,-0.42724609374999445,0.0625,True,,0.33343505859375,2,2,fresh independent per step; independent validation and final test,25.278666220023297,shuffled explicit-context triples,100,1024,2.590843154117465,0.0,gdn_current,16,0,80,1.0,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share0-t64-gdn_current-d2-s123,35284,0.252685546875,cosine to zero,123,64,0.0,0,16,500,context,4096,fdddd618070991ffc30f3dc899ba02122539b887237e2f0fe6b7618ae8e607b7,31188,1,5aa081dfa664bf3f292a3124261fc0c8127a54967e0291ffc528fded23c2e714,16,0.1,64,
0.06182861328125,32,-0.1735142299107123,0.0625,True,,0.33343505859375,2,3,fresh independent per step; independent validation and final test,27.0799492780352,shuffled explicit-context triples,100,1024,2.776860488578677,0.0,gdn_current,16,0,80,1.0,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share0-t64-gdn_current-d3-s123,43064,0.252685546875,cosine to zero,123,64,0.0,0,16,500,context,4096,fdddd618070991ffc30f3dc899ba02122539b887237e2f0fe6b7618ae8e607b7,37432,1,5aa081dfa664bf3f292a3124261fc0c8127a54967e0291ffc528fded23c2e714,16,0.1,64,
0.0689697265625,32,-0.24588448660714246,0.0625,True,,0.33343505859375,2,4,fresh independent per step; independent validation and final test,30.167552307015285,shuffled explicit-context triples,100,1024,2.7723853066563606,0.0,gdn_current,16,0,80,1.0,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share0-t64-gdn_current-d4-s123,47460,0.252685546875,cosine to zero,123,64,0.0,0,16,500,context,4096,fdddd618070991ffc30f3dc899ba02122539b887237e2f0fe6b7618ae8e607b7,40036,1,5aa081dfa664bf3f292a3124261fc0c8127a54967e0291ffc528fded23c2e714,16,0.1,64,
0.201416015625,32,5.147879464285718,0.0625,True,,0.33343505859375,2,1,fresh independent per step; independent validation and final test,26.431485338980565,shuffled explicit-context triples,100,1024,2.4998119678348303,0.000244140625,mamba2,16,0,80,1.0,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share0-t64-mamba2-d1-s123,63216,0.252685546875,cosine to zero,123,64,0.0,0,16,500,context,4096,fdddd618070991ffc30f3dc899ba02122539b887237e2f0fe6b7618ae8e607b7,63216,1,5aa081dfa664bf3f292a3124261fc0c8127a54967e0291ffc528fded23c2e714,16,0.1,64,
0.23974609375,32,10.654122488839288,0.0625,True,,0.33343505859375,2,2,fresh independent per step; independent validation and final test,19.04922992095817,shuffled explicit-context triples,100,1024,2.2807557806372643,0.0009765625,mamba2,16,0,80,1.0,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share0-t64-mamba2-d2-s123,73648,0.252685546875,cosine to zero,123,64,0.0,0,16,500,context,4096,fdddd618070991ffc30f3dc899ba02122539b887237e2f0fe6b7618ae8e607b7,73648,1,5aa081dfa664bf3f292a3124261fc0c8127a54967e0291ffc528fded23c2e714,16,0.1,64,
0.2091064453125,32,10.85641043526786,0.0625,True,,0.33343505859375,2,3,fresh independent per step; independent validation and final test,20.008704164996743,shuffled explicit-context triples,100,1024,2.3167902380228043,0.001708984375,mamba2,16,0,80,1.0,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share0-t64-mamba2-d3-s123,104768,0.252685546875,cosine to zero,123,64,0.0,0,16,500,context,4096,fdddd618070991ffc30f3dc899ba02122539b887237e2f0fe6b7618ae8e607b7,98624,1,5aa081dfa664bf3f292a3124261fc0c8127a54967e0291ffc528fded23c2e714,16,0.1,64,
0.1214599609375,32,-0.0061035156249972244,0.0625,True,,0.33343505859375,2,4,fresh independent per step; independent validation and final test,22.02114511700347,shuffled explicit-context triples,100,1024,2.6528269182890654,0.0,mamba2,16,0,80,1.0,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share0-t64-mamba2-d4-s123,122352,0.252685546875,cosine to zero,123,64,0.0,0,16,500,context,4096,fdddd618070991ffc30f3dc899ba02122539b887237e2f0fe6b7618ae8e607b7,109040,1,5aa081dfa664bf3f292a3124261fc0c8127a54967e0291ffc528fded23c2e714,16,0.1,64,
0.15325927734375,32,1.1919294084821452,0.0625,True,-0.726318359375,0.33343505859375,2,1,fresh independent per step; independent validation and final test,10.657905419007875,shuffled explicit-context triples,100,1024,2.5918386075645685,0.00048828125,gdn_current,16,0,80,0.5325927734375,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share1-t64-gdn_current-d1-s123,28328,0.252685546875,cosine to zero,123,64,1.0,16384,16,500,context,4096,676f271ea7849408a9d3d5606dbf93e22b5e2a73b59fd49b54374ca4c0795e71,28328,1,70af810d4bd630df13609665cea2cd2dd07ea8391a58cc3b9ce5c9785f2e7353,16,0.1,64,0.1605224609375
0.1285400390625,32,-0.07498604910713969,0.0625,True,-0.311279296875,0.33343505859375,2,2,fresh independent per step; independent validation and final test,25.225037463009357,shuffled explicit-context triples,100,1024,2.663089770823717,0.0,gdn_current,16,0,80,0.5325927734375,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share1-t64-gdn_current-d2-s123,35284,0.252685546875,cosine to zero,123,64,1.0,16384,16,500,context,4096,676f271ea7849408a9d3d5606dbf93e22b5e2a73b59fd49b54374ca4c0795e71,31188,1,70af810d4bd630df13609665cea2cd2dd07ea8391a58cc3b9ce5c9785f2e7353,16,0.1,64,0.13165283203125
0.09564208984375,32,-0.0008719308035698425,0.0625,True,-0.189208984375,0.33343505859375,2,3,fresh independent per step; independent validation and final test,26.795240256935358,shuffled explicit-context triples,100,1024,2.7093609385192394,0.0,gdn_current,16,0,80,0.5325927734375,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share1-t64-gdn_current-d3-s123,43064,0.252685546875,cosine to zero,123,64,1.0,16384,16,500,context,4096,676f271ea7849408a9d3d5606dbf93e22b5e2a73b59fd49b54374ca4c0795e71,37432,1,70af810d4bd630df13609665cea2cd2dd07ea8391a58cc3b9ce5c9785f2e7353,16,0.1,64,0.0975341796875
0.1107177734375,32,0.0706263950892877,0.0625,True,-0.079345703125,0.33343505859375,2,4,fresh independent per step; independent validation and final test,29.664865939994343,shuffled explicit-context triples,100,1024,2.6942526903003454,0.0,gdn_current,16,0,80,0.5325927734375,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share1-t64-gdn_current-d4-s123,47460,0.252685546875,cosine to zero,123,64,1.0,16384,16,500,context,4096,676f271ea7849408a9d3d5606dbf93e22b5e2a73b59fd49b54374ca4c0795e71,40036,1,70af810d4bd630df13609665cea2cd2dd07ea8391a58cc3b9ce5c9785f2e7353,16,0.1,64,0.11151123046875
0.12646484375,32,0.1377650669642877,0.0625,True,0.40283203125,0.33343505859375,2,1,fresh independent per step; independent validation and final test,7.7844314470130485,shuffled explicit-context triples,100,1024,2.646444011479616,0.0,mamba2,16,0,80,0.5325927734375,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share1-t64-mamba2-d1-s123,63216,0.252685546875,cosine to zero,123,64,1.0,16384,16,500,context,4096,676f271ea7849408a9d3d5606dbf93e22b5e2a73b59fd49b54374ca4c0795e71,63216,1,70af810d4bd630df13609665cea2cd2dd07ea8391a58cc3b9ce5c9785f2e7353,16,0.1,64,0.1224365234375
0.079833984375,32,-0.034877232142854764,0.0625,True,0.1708984375,0.33343505859375,2,2,fresh independent per step; independent validation and final test,18.804944918025285,shuffled explicit-context triples,100,1024,2.7382527478039265,0.0,mamba2,16,0,80,0.5325927734375,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share1-t64-mamba2-d2-s123,73648,0.252685546875,cosine to zero,123,64,1.0,16384,16,500,context,4096,676f271ea7849408a9d3d5606dbf93e22b5e2a73b59fd49b54374ca4c0795e71,73648,1,70af810d4bd630df13609665cea2cd2dd07ea8391a58cc3b9ce5c9785f2e7353,16,0.1,64,0.078125
0.06207275390625,32,0.003487723214286309,0.0625,True,-0.146484375,0.33343505859375,2,3,fresh independent per step; independent validation and final test,19.954725436051376,shuffled explicit-context triples,100,1024,2.775451609864831,0.0,mamba2,16,0,80,0.5325927734375,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share1-t64-mamba2-d3-s123,104768,0.252685546875,cosine to zero,123,64,1.0,16384,16,500,context,4096,676f271ea7849408a9d3d5606dbf93e22b5e2a73b59fd49b54374ca4c0795e71,98624,1,70af810d4bd630df13609665cea2cd2dd07ea8391a58cc3b9ce5c9785f2e7353,16,0.1,64,0.06353759765625
0.06512451171875,32,0.22495814732143016,0.0625,True,0.18310546875,0.33343505859375,2,4,fresh independent per step; independent validation and final test,21.492680961004226,shuffled explicit-context triples,100,1024,2.7756900414824486,0.000244140625,mamba2,16,0,80,0.5325927734375,2,8,0.01,unrestricted full vocabulary argmax at query identifiers,64,AdamW,/u/archerdw/smat_attention/deltaai/results/context_recall/w64-r8-c2-share1-t64-mamba2-d4-s123,122352,0.252685546875,cosine to zero,123,64,1.0,16384,16,500,context,4096,676f271ea7849408a9d3d5606dbf93e22b5e2a73b59fd49b54374ca4c0795e71,109040,1,70af810d4bd630df13609665cea2cd2dd07ea8391a58cc3b9ce5c9785f2e7353,16,0.1,64,0.06329345703125
